Bin Center,Bin Height,Detector,Resolution
316.5,94.0,B00000B,0.4825854971889395
317.5,92.0,B00000B,0.4825854971889395
318.5,75.0,B00000B,0.4825854971889395
319.5,83.0,B00000B,0.4825854971889395
320.5,74.0,B00000B,0.4825854971889395
321.5,83.0,B00000B,0.4825854971889395
322.5,79.0,B00000B,0.4825854971889395
323.5,76.0,B00000B,0.4825854971889395
324.5,83.0,B00000B,0.4825854971889395
325.5,71.0,B00000B,0.4825854971889395
326.5,72.0,B00000B,0.4825854971889395
327.5,71.0,B00000B,0.4825854971889395
328.5,65.0,B00000B,0.4825854971889395
329.5,68.0,B00000B,0.4825854971889395
330.5,62.0,B00000B,0.4825854971889395
331.5,46.0,B00000B,0.4825854971889395
332.5,81.0,B00000B,0.4825854971889395
333.5,61.0,B00000B,0.4825854971889395
334.5,68.0,B00000B,0.4825854971889395
335.5,70.0,B00000B,0.4825854971889395
336.5,56.0,B00000B,0.4825854971889395
337.5,75.0,B00000B,0.4825854971889395
338.5,58.0,B00000B,0.4825854971889395
339.5,64.0,B00000B,0.4825854971889395
340.5,47.0,B00000B,0.4825854971889395
341.5,61.0,B00000B,0.4825854971889395
342.5,50.0,B00000B,0.4825854971889395
343.5,66.0,B00000B,0.4825854971889395
344.5,61.0,B00000B,0.4825854971889395
345.5,63.0,B00000B,0.4825854971889395
346.5,46.0,B00000B,0.4825854971889395
347.5,56.0,B00000B,0.4825854971889395
348.5,58.0,B00000B,0.4825854971889395
349.5,65.0,B00000B,0.4825854971889395
350.5,63.0,B00000B,0.4825854971889395
351.5,110.0,B00000B,0.4825854971889395
352.5,66.0,B00000B,0.4825854971889395
353.5,58.0,B00000B,0.4825854971889395
354.5,55.0,B00000B,0.4825854971889395
355.5,51.0,B00000B,0.4825854971889395
356.5,59.0,B00000B,0.4825854971889395
357.5,48.0,B00000B,0.4825854971889395
358.5,50.0,B00000B,0.4825854971889395
359.5,34.0,B00000B,0.4825854971889395
360.5,43.0,B00000B,0.4825854971889395
361.5,48.0,B00000B,0.4825854971889395
362.5,45.0,B00000B,0.4825854971889395
363.5,56.0,B00000B,0.4825854971889395
364.5,45.0,B00000B,0.4825854971889395
365.5,39.0,B00000B,0.4825854971889395
366.5,38.0,B00000B,0.4825854971889395
367.5,38.0,B00000B,0.4825854971889395
368.5,41.0,B00000B,0.4825854971889395
369.5,51.0,B00000B,0.4825854971889395
370.5,41.0,B00000B,0.4825854971889395
371.5,46.0,B00000B,0.4825854971889395
372.5,36.0,B00000B,0.4825854971889395
373.5,43.0,B00000B,0.4825854971889395
374.5,39.0,B00000B,0.4825854971889395
375.5,31.0,B00000B,0.4825854971889395
376.5,45.0,B00000B,0.4825854971889395
377.5,44.0,B00000B,0.4825854971889395
378.5,44.0,B00000B,0.4825854971889395
379.5,37.0,B00000B,0.4825854971889395
380.5,47.0,B00000B,0.4825854971889395
381.5,39.0,B00000B,0.4825854971889395
382.5,33.0,B00000B,0.4825854971889395
383.5,46.0,B00000B,0.4825854971889395
384.5,36.0,B00000B,0.4825854971889395
385.5,44.0,B00000B,0.4825854971889395
386.5,28.0,B00000B,0.4825854971889395
387.5,49.0,B00000B,0.4825854971889395
388.5,41.0,B00000B,0.4825854971889395
389.5,35.0,B00000B,0.4825854971889395
390.5,29.0,B00000B,0.4825854971889395
391.5,31.0,B00000B,0.4825854971889395
392.5,23.0,B00000B,0.4825854971889395
393.5,28.0,B00000B,0.4825854971889395
394.5,34.0,B00000B,0.4825854971889395
395.5,38.0,B00000B,0.4825854971889395
396.5,33.0,B00000B,0.4825854971889395
397.5,42.0,B00000B,0.4825854971889395
398.5,36.0,B00000B,0.4825854971889395
399.5,22.0,B00000B,0.4825854971889395
400.5,31.0,B00000B,0.4825854971889395
401.5,30.0,B00000B,0.4825854971889395
402.5,40.0,B00000B,0.4825854971889395
403.5,32.0,B00000B,0.4825854971889395
404.5,37.0,B00000B,0.4825854971889395
405.5,36.0,B00000B,0.4825854971889395
406.5,30.0,B00000B,0.4825854971889395
407.5,30.0,B00000B,0.4825854971889395
408.5,26.0,B00000B,0.4825854971889395
409.5,34.0,B00000B,0.4825854971889395
410.5,39.0,B00000B,0.4825854971889395
411.5,24.0,B00000B,0.4825854971889395
412.5,26.0,B00000B,0.4825854971889395
413.5,27.0,B00000B,0.4825854971889395
414.5,27.0,B00000B,0.4825854971889395
415.5,34.0,B00000B,0.4825854971889395
416.5,33.0,B00000B,0.4825854971889395
417.5,23.0,B00000B,0.4825854971889395
418.5,27.0,B00000B,0.4825854971889395
419.5,21.0,B00000B,0.4825854971889395
420.5,32.0,B00000B,0.4825854971889395
421.5,29.0,B00000B,0.4825854971889395
422.5,27.0,B00000B,0.4825854971889395
423.5,27.0,B00000B,0.4825854971889395
424.5,30.0,B00000B,0.4825854971889395
425.5,16.0,B00000B,0.4825854971889395
426.5,24.0,B00000B,0.4825854971889395
427.5,24.0,B00000B,0.4825854971889395
428.5,32.0,B00000B,0.4825854971889395
429.5,28.0,B00000B,0.4825854971889395
430.5,26.0,B00000B,0.4825854971889395
431.5,31.0,B00000B,0.4825854971889395
432.5,31.0,B00000B,0.4825854971889395
433.5,28.0,B00000B,0.4825854971889395
434.5,23.0,B00000B,0.4825854971889395
435.5,19.0,B00000B,0.4825854971889395
436.5,26.0,B00000B,0.4825854971889395
437.5,30.0,B00000B,0.4825854971889395
438.5,35.0,B00000B,0.4825854971889395
439.5,24.0,B00000B,0.4825854971889395
440.5,30.0,B00000B,0.4825854971889395
441.5,30.0,B00000B,0.4825854971889395
442.5,30.0,B00000B,0.4825854971889395
443.5,20.0,B00000B,0.4825854971889395
444.5,22.0,B00000B,0.4825854971889395
445.5,22.0,B00000B,0.4825854971889395
446.5,19.0,B00000B,0.4825854971889395
447.5,18.0,B00000B,0.4825854971889395
448.5,27.0,B00000B,0.4825854971889395
449.5,27.0,B00000B,0.4825854971889395
450.5,34.0,B00000B,0.4825854971889395
451.5,25.0,B00000B,0.4825854971889395
452.5,26.0,B00000B,0.4825854971889395
453.5,28.0,B00000B,0.4825854971889395
454.5,27.0,B00000B,0.4825854971889395
455.5,23.0,B00000B,0.4825854971889395
456.5,26.0,B00000B,0.4825854971889395
457.5,16.0,B00000B,0.4825854971889395
458.5,25.0,B00000B,0.4825854971889395
459.5,27.0,B00000B,0.4825854971889395
460.5,28.0,B00000B,0.4825854971889395
461.5,15.0,B00000B,0.4825854971889395
462.5,21.0,B00000B,0.4825854971889395
463.5,15.0,B00000B,0.4825854971889395
464.5,22.0,B00000B,0.4825854971889395
465.5,21.0,B00000B,0.4825854971889395
466.5,25.0,B00000B,0.4825854971889395
467.5,15.0,B00000B,0.4825854971889395
468.5,28.0,B00000B,0.4825854971889395
469.5,21.0,B00000B,0.4825854971889395
470.5,16.0,B00000B,0.4825854971889395
471.5,22.0,B00000B,0.4825854971889395
472.5,20.0,B00000B,0.4825854971889395
473.5,21.0,B00000B,0.4825854971889395
474.5,13.0,B00000B,0.4825854971889395
475.5,15.0,B00000B,0.4825854971889395
476.5,16.0,B00000B,0.4825854971889395
477.5,17.0,B00000B,0.4825854971889395
478.5,26.0,B00000B,0.4825854971889395
479.5,21.0,B00000B,0.4825854971889395
480.5,27.0,B00000B,0.4825854971889395
481.5,14.0,B00000B,0.4825854971889395
482.5,19.0,B00000B,0.4825854971889395
483.5,17.0,B00000B,0.4825854971889395
484.5,24.0,B00000B,0.4825854971889395
485.5,20.0,B00000B,0.4825854971889395
486.5,25.0,B00000B,0.4825854971889395
487.5,24.0,B00000B,0.4825854971889395
488.5,18.0,B00000B,0.4825854971889395
489.5,20.0,B00000B,0.4825854971889395
490.5,25.0,B00000B,0.4825854971889395
491.5,24.0,B00000B,0.4825854971889395
492.5,13.0,B00000B,0.4825854971889395
493.5,16.0,B00000B,0.4825854971889395
494.5,17.0,B00000B,0.4825854971889395
495.5,17.0,B00000B,0.4825854971889395
496.5,21.0,B00000B,0.4825854971889395
497.5,8.0,B00000B,0.4825854971889395
498.5,21.0,B00000B,0.4825854971889395
499.5,19.0,B00000B,0.4825854971889395
500.5,19.0,B00000B,0.4825854971889395
501.5,23.0,B00000B,0.4825854971889395
502.5,23.0,B00000B,0.4825854971889395
503.5,24.0,B00000B,0.4825854971889395
504.5,15.0,B00000B,0.4825854971889395
505.5,21.0,B00000B,0.4825854971889395
506.5,21.0,B00000B,0.4825854971889395
507.5,26.0,B00000B,0.4825854971889395
508.5,15.0,B00000B,0.4825854971889395
509.5,34.0,B00000B,0.4825854971889395
510.5,54.0,B00000B,0.4825854971889395
511.5,42.0,B00000B,0.4825854971889395
512.5,30.0,B00000B,0.4825854971889395
513.5,27.0,B00000B,0.4825854971889395
514.5,20.0,B00000B,0.4825854971889395
515.5,16.0,B00000B,0.4825854971889395
516.5,13.0,B00000B,0.4825854971889395
517.5,25.0,B00000B,0.4825854971889395
518.5,21.0,B00000B,0.4825854971889395
519.5,17.0,B00000B,0.4825854971889395
520.5,14.0,B00000B,0.4825854971889395
521.5,16.0,B00000B,0.4825854971889395
522.5,19.0,B00000B,0.4825854971889395
523.5,14.0,B00000B,0.4825854971889395
524.5,18.0,B00000B,0.4825854971889395
525.5,13.0,B00000B,0.4825854971889395
526.5,15.0,B00000B,0.4825854971889395
527.5,22.0,B00000B,0.4825854971889395
528.5,16.0,B00000B,0.4825854971889395
529.5,18.0,B00000B,0.4825854971889395
530.5,13.0,B00000B,0.4825854971889395
531.5,16.0,B00000B,0.4825854971889395
532.5,11.0,B00000B,0.4825854971889395
533.5,18.0,B00000B,0.4825854971889395
534.5,13.0,B00000B,0.4825854971889395
535.5,15.0,B00000B,0.4825854971889395
536.5,12.0,B00000B,0.4825854971889395
537.5,14.0,B00000B,0.4825854971889395
538.5,17.0,B00000B,0.4825854971889395
539.5,17.0,B00000B,0.4825854971889395
540.5,17.0,B00000B,0.4825854971889395
541.5,14.0,B00000B,0.4825854971889395
542.5,15.0,B00000B,0.4825854971889395
543.5,12.0,B00000B,0.4825854971889395
544.5,14.0,B00000B,0.4825854971889395
545.5,20.0,B00000B,0.4825854971889395
546.5,20.0,B00000B,0.4825854971889395
547.5,22.0,B00000B,0.4825854971889395
548.5,8.0,B00000B,0.4825854971889395
549.5,17.0,B00000B,0.4825854971889395
550.5,17.0,B00000B,0.4825854971889395
551.5,19.0,B00000B,0.4825854971889395
552.5,17.0,B00000B,0.4825854971889395
553.5,24.0,B00000B,0.4825854971889395
554.5,20.0,B00000B,0.4825854971889395
555.5,19.0,B00000B,0.4825854971889395
556.5,16.0,B00000B,0.4825854971889395
557.5,17.0,B00000B,0.4825854971889395
558.5,15.0,B00000B,0.4825854971889395
559.5,15.0,B00000B,0.4825854971889395
560.5,18.0,B00000B,0.4825854971889395
561.5,15.0,B00000B,0.4825854971889395
562.5,23.0,B00000B,0.4825854971889395
563.5,14.0,B00000B,0.4825854971889395
564.5,17.0,B00000B,0.4825854971889395
565.5,15.0,B00000B,0.4825854971889395
566.5,19.0,B00000B,0.4825854971889395
567.5,17.0,B00000B,0.4825854971889395
568.5,16.0,B00000B,0.4825854971889395
569.5,16.0,B00000B,0.4825854971889395
570.5,14.0,B00000B,0.4825854971889395
571.5,13.0,B00000B,0.4825854971889395
572.5,8.0,B00000B,0.4825854971889395
573.5,15.0,B00000B,0.4825854971889395
574.5,16.0,B00000B,0.4825854971889395
575.5,23.0,B00000B,0.4825854971889395
576.5,16.0,B00000B,0.4825854971889395
577.5,10.0,B00000B,0.4825854971889395
578.5,19.0,B00000B,0.4825854971889395
579.5,12.0,B00000B,0.4825854971889395
580.5,13.0,B00000B,0.4825854971889395
581.5,30.0,B00000B,0.4825854971889395
582.5,40.0,B00000B,0.4825854971889395
583.5,74.0,B00000B,0.4825854971889395
584.5,18.0,B00000B,0.4825854971889395
585.5,16.0,B00000B,0.4825854971889395
586.5,16.0,B00000B,0.4825854971889395
587.5,8.0,B00000B,0.4825854971889395
588.5,16.0,B00000B,0.4825854971889395
589.5,14.0,B00000B,0.4825854971889395
590.5,8.0,B00000B,0.4825854971889395
591.5,20.0,B00000B,0.4825854971889395
592.5,16.0,B00000B,0.4825854971889395
593.5,10.0,B00000B,0.4825854971889395
594.5,19.0,B00000B,0.4825854971889395
595.5,10.0,B00000B,0.4825854971889395
596.5,17.0,B00000B,0.4825854971889395
597.5,21.0,B00000B,0.4825854971889395
598.5,20.0,B00000B,0.4825854971889395
599.5,11.0,B00000B,0.4825854971889395
0,0,B00000B,0.4825854971889395
200.5,449.0,B00000C,0.4726982227420285
201.5,462.0,B00000C,0.4726982227420285
202.5,430.0,B00000C,0.4726982227420285
203.5,465.0,B00000C,0.4726982227420285
204.5,414.0,B00000C,0.4726982227420285
205.5,399.0,B00000C,0.4726982227420285
206.5,409.0,B00000C,0.4726982227420285
207.5,416.0,B00000C,0.4726982227420285
208.5,474.0,B00000C,0.4726982227420285
209.5,433.0,B00000C,0.4726982227420285
210.5,391.0,B00000C,0.4726982227420285
211.5,402.0,B00000C,0.4726982227420285
212.5,416.0,B00000C,0.4726982227420285
213.5,431.0,B00000C,0.4726982227420285
214.5,405.0,B00000C,0.4726982227420285
215.5,420.0,B00000C,0.4726982227420285
216.5,431.0,B00000C,0.4726982227420285
217.5,372.0,B00000C,0.4726982227420285
218.5,355.0,B00000C,0.4726982227420285
219.5,389.0,B00000C,0.4726982227420285
220.5,347.0,B00000C,0.4726982227420285
221.5,371.0,B00000C,0.4726982227420285
222.5,341.0,B00000C,0.4726982227420285
223.5,310.0,B00000C,0.4726982227420285
224.5,321.0,B00000C,0.4726982227420285
225.5,352.0,B00000C,0.4726982227420285
226.5,353.0,B00000C,0.4726982227420285
227.5,323.0,B00000C,0.4726982227420285
228.5,295.0,B00000C,0.4726982227420285
229.5,313.0,B00000C,0.4726982227420285
230.5,326.0,B00000C,0.4726982227420285
231.5,268.0,B00000C,0.4726982227420285
232.5,300.0,B00000C,0.4726982227420285
233.5,294.0,B00000C,0.4726982227420285
234.5,278.0,B00000C,0.4726982227420285
235.5,264.0,B00000C,0.4726982227420285
236.5,265.0,B00000C,0.4726982227420285
237.5,277.0,B00000C,0.4726982227420285
238.5,295.0,B00000C,0.4726982227420285
239.5,234.0,B00000C,0.4726982227420285
240.5,228.0,B00000C,0.4726982227420285
241.5,234.0,B00000C,0.4726982227420285
242.5,186.0,B00000C,0.4726982227420285
243.5,190.0,B00000C,0.4726982227420285
244.5,205.0,B00000C,0.4726982227420285
245.5,197.0,B00000C,0.4726982227420285
246.5,187.0,B00000C,0.4726982227420285
247.5,215.0,B00000C,0.4726982227420285
248.5,197.0,B00000C,0.4726982227420285
249.5,198.0,B00000C,0.4726982227420285
250.5,174.0,B00000C,0.4726982227420285
251.5,191.0,B00000C,0.4726982227420285
252.5,153.0,B00000C,0.4726982227420285
253.5,188.0,B00000C,0.4726982227420285
254.5,183.0,B00000C,0.4726982227420285
255.5,170.0,B00000C,0.4726982227420285
256.5,169.0,B00000C,0.4726982227420285
257.5,149.0,B00000C,0.4726982227420285
258.5,151.0,B00000C,0.4726982227420285
259.5,165.0,B00000C,0.4726982227420285
260.5,172.0,B00000C,0.4726982227420285
261.5,152.0,B00000C,0.4726982227420285
262.5,146.0,B00000C,0.4726982227420285
263.5,176.0,B00000C,0.4726982227420285
264.5,161.0,B00000C,0.4726982227420285
265.5,140.0,B00000C,0.4726982227420285
266.5,160.0,B00000C,0.4726982227420285
267.5,164.0,B00000C,0.4726982227420285
268.5,148.0,B00000C,0.4726982227420285
269.5,180.0,B00000C,0.4726982227420285
270.5,140.0,B00000C,0.4726982227420285
271.5,153.0,B00000C,0.4726982227420285
272.5,148.0,B00000C,0.4726982227420285
273.5,133.0,B00000C,0.4726982227420285
274.5,165.0,B00000C,0.4726982227420285
275.5,166.0,B00000C,0.4726982227420285
276.5,148.0,B00000C,0.4726982227420285
277.5,153.0,B00000C,0.4726982227420285
278.5,124.0,B00000C,0.4726982227420285
279.5,166.0,B00000C,0.4726982227420285
280.5,168.0,B00000C,0.4726982227420285
281.5,139.0,B00000C,0.4726982227420285
282.5,146.0,B00000C,0.4726982227420285
283.5,153.0,B00000C,0.4726982227420285
284.5,158.0,B00000C,0.4726982227420285
285.5,140.0,B00000C,0.4726982227420285
286.5,136.0,B00000C,0.4726982227420285
287.5,154.0,B00000C,0.4726982227420285
288.5,152.0,B00000C,0.4726982227420285
289.5,159.0,B00000C,0.4726982227420285
290.5,128.0,B00000C,0.4726982227420285
291.5,132.0,B00000C,0.4726982227420285
292.5,124.0,B00000C,0.4726982227420285
293.5,144.0,B00000C,0.4726982227420285
294.5,145.0,B00000C,0.4726982227420285
295.5,133.0,B00000C,0.4726982227420285
296.5,119.0,B00000C,0.4726982227420285
297.5,119.0,B00000C,0.4726982227420285
298.5,147.0,B00000C,0.4726982227420285
299.5,121.0,B00000C,0.4726982227420285
300.5,114.0,B00000C,0.4726982227420285
301.5,99.0,B00000C,0.4726982227420285
302.5,91.0,B00000C,0.4726982227420285
303.5,96.0,B00000C,0.4726982227420285
304.5,102.0,B00000C,0.4726982227420285
305.5,104.0,B00000C,0.4726982227420285
306.5,106.0,B00000C,0.4726982227420285
307.5,116.0,B00000C,0.4726982227420285
308.5,81.0,B00000C,0.4726982227420285
309.5,99.0,B00000C,0.4726982227420285
310.5,94.0,B00000C,0.4726982227420285
311.5,112.0,B00000C,0.4726982227420285
312.5,96.0,B00000C,0.4726982227420285
313.5,86.0,B00000C,0.4726982227420285
314.5,109.0,B00000C,0.4726982227420285
315.5,76.0,B00000C,0.4726982227420285
316.5,94.0,B00000C,0.4726982227420285
317.5,92.0,B00000C,0.4726982227420285
318.5,75.0,B00000C,0.4726982227420285
319.5,83.0,B00000C,0.4726982227420285
320.5,74.0,B00000C,0.4726982227420285
321.5,83.0,B00000C,0.4726982227420285
322.5,79.0,B00000C,0.4726982227420285
323.5,76.0,B00000C,0.4726982227420285
324.5,83.0,B00000C,0.4726982227420285
325.5,71.0,B00000C,0.4726982227420285
326.5,72.0,B00000C,0.4726982227420285
327.5,71.0,B00000C,0.4726982227420285
328.5,65.0,B00000C,0.4726982227420285
329.5,68.0,B00000C,0.4726982227420285
330.5,62.0,B00000C,0.4726982227420285
331.5,46.0,B00000C,0.4726982227420285
332.5,81.0,B00000C,0.4726982227420285
333.5,61.0,B00000C,0.4726982227420285
334.5,68.0,B00000C,0.4726982227420285
335.5,70.0,B00000C,0.4726982227420285
336.5,56.0,B00000C,0.4726982227420285
337.5,75.0,B00000C,0.4726982227420285
338.5,58.0,B00000C,0.4726982227420285
339.5,64.0,B00000C,0.4726982227420285
340.5,47.0,B00000C,0.4726982227420285
341.5,61.0,B00000C,0.4726982227420285
342.5,50.0,B00000C,0.4726982227420285
343.5,66.0,B00000C,0.4726982227420285
344.5,61.0,B00000C,0.4726982227420285
345.5,63.0,B00000C,0.4726982227420285
346.5,46.0,B00000C,0.4726982227420285
347.5,56.0,B00000C,0.4726982227420285
348.5,58.0,B00000C,0.4726982227420285
349.5,65.0,B00000C,0.4726982227420285
350.5,63.0,B00000C,0.4726982227420285
351.5,110.0,B00000C,0.4726982227420285
352.5,66.0,B00000C,0.4726982227420285
353.5,58.0,B00000C,0.4726982227420285
354.5,55.0,B00000C,0.4726982227420285
355.5,51.0,B00000C,0.4726982227420285
356.5,59.0,B00000C,0.4726982227420285
357.5,48.0,B00000C,0.4726982227420285
358.5,50.0,B00000C,0.4726982227420285
359.5,34.0,B00000C,0.4726982227420285
360.5,43.0,B00000C,0.4726982227420285
361.5,48.0,B00000C,0.4726982227420285
362.5,45.0,B00000C,0.4726982227420285
363.5,56.0,B00000C,0.4726982227420285
364.5,45.0,B00000C,0.4726982227420285
365.5,39.0,B00000C,0.4726982227420285
366.5,38.0,B00000C,0.4726982227420285
367.5,38.0,B00000C,0.4726982227420285
368.5,41.0,B00000C,0.4726982227420285
369.5,51.0,B00000C,0.4726982227420285
370.5,41.0,B00000C,0.4726982227420285
371.5,46.0,B00000C,0.4726982227420285
372.5,36.0,B00000C,0.4726982227420285
373.5,43.0,B00000C,0.4726982227420285
374.5,39.0,B00000C,0.4726982227420285
375.5,31.0,B00000C,0.4726982227420285
376.5,45.0,B00000C,0.4726982227420285
377.5,44.0,B00000C,0.4726982227420285
378.5,44.0,B00000C,0.4726982227420285
379.5,37.0,B00000C,0.4726982227420285
380.5,47.0,B00000C,0.4726982227420285
381.5,39.0,B00000C,0.4726982227420285
382.5,33.0,B00000C,0.4726982227420285
383.5,46.0,B00000C,0.4726982227420285
384.5,36.0,B00000C,0.4726982227420285
385.5,44.0,B00000C,0.4726982227420285
386.5,28.0,B00000C,0.4726982227420285
387.5,49.0,B00000C,0.4726982227420285
388.5,41.0,B00000C,0.4726982227420285
389.5,35.0,B00000C,0.4726982227420285
390.5,29.0,B00000C,0.4726982227420285
391.5,31.0,B00000C,0.4726982227420285
392.5,23.0,B00000C,0.4726982227420285
393.5,28.0,B00000C,0.4726982227420285
394.5,34.0,B00000C,0.4726982227420285
395.5,38.0,B00000C,0.4726982227420285
396.5,33.0,B00000C,0.4726982227420285
397.5,42.0,B00000C,0.4726982227420285
398.5,36.0,B00000C,0.4726982227420285
399.5,22.0,B00000C,0.4726982227420285
400.5,31.0,B00000C,0.4726982227420285
401.5,30.0,B00000C,0.4726982227420285
402.5,40.0,B00000C,0.4726982227420285
403.5,32.0,B00000C,0.4726982227420285
404.5,37.0,B00000C,0.4726982227420285
405.5,36.0,B00000C,0.4726982227420285
406.5,30.0,B00000C,0.4726982227420285
407.5,30.0,B00000C,0.4726982227420285
408.5,26.0,B00000C,0.4726982227420285
409.5,34.0,B00000C,0.4726982227420285
410.5,39.0,B00000C,0.4726982227420285
411.5,24.0,B00000C,0.4726982227420285
412.5,26.0,B00000C,0.4726982227420285
413.5,27.0,B00000C,0.4726982227420285
414.5,27.0,B00000C,0.4726982227420285
415.5,34.0,B00000C,0.4726982227420285
416.5,33.0,B00000C,0.4726982227420285
417.5,23.0,B00000C,0.4726982227420285
418.5,27.0,B00000C,0.4726982227420285
419.5,21.0,B00000C,0.4726982227420285
420.5,32.0,B00000C,0.4726982227420285
421.5,29.0,B00000C,0.4726982227420285
422.5,27.0,B00000C,0.4726982227420285
423.5,27.0,B00000C,0.4726982227420285
424.5,30.0,B00000C,0.4726982227420285
425.5,16.0,B00000C,0.4726982227420285
426.5,24.0,B00000C,0.4726982227420285
427.5,24.0,B00000C,0.4726982227420285
428.5,32.0,B00000C,0.4726982227420285
429.5,28.0,B00000C,0.4726982227420285
430.5,26.0,B00000C,0.4726982227420285
431.5,31.0,B00000C,0.4726982227420285
432.5,31.0,B00000C,0.4726982227420285
433.5,28.0,B00000C,0.4726982227420285
434.5,23.0,B00000C,0.4726982227420285
435.5,19.0,B00000C,0.4726982227420285
436.5,26.0,B00000C,0.4726982227420285
437.5,30.0,B00000C,0.4726982227420285
438.5,35.0,B00000C,0.4726982227420285
439.5,24.0,B00000C,0.4726982227420285
440.5,30.0,B00000C,0.4726982227420285
441.5,30.0,B00000C,0.4726982227420285
442.5,30.0,B00000C,0.4726982227420285
443.5,20.0,B00000C,0.4726982227420285
444.5,22.0,B00000C,0.4726982227420285
445.5,22.0,B00000C,0.4726982227420285
446.5,19.0,B00000C,0.4726982227420285
447.5,18.0,B00000C,0.4726982227420285
448.5,27.0,B00000C,0.4726982227420285
449.5,27.0,B00000C,0.4726982227420285
450.5,34.0,B00000C,0.4726982227420285
451.5,25.0,B00000C,0.4726982227420285
452.5,26.0,B00000C,0.4726982227420285
453.5,28.0,B00000C,0.4726982227420285
454.5,27.0,B00000C,0.4726982227420285
455.5,23.0,B00000C,0.4726982227420285
456.5,26.0,B00000C,0.4726982227420285
457.5,16.0,B00000C,0.4726982227420285
458.5,25.0,B00000C,0.4726982227420285
459.5,27.0,B00000C,0.4726982227420285
460.5,28.0,B00000C,0.4726982227420285
461.5,15.0,B00000C,0.4726982227420285
462.5,21.0,B00000C,0.4726982227420285
463.5,15.0,B00000C,0.4726982227420285
464.5,22.0,B00000C,0.4726982227420285
465.5,21.0,B00000C,0.4726982227420285
466.5,25.0,B00000C,0.4726982227420285
467.5,15.0,B00000C,0.4726982227420285
468.5,28.0,B00000C,0.4726982227420285
469.5,21.0,B00000C,0.4726982227420285
470.5,16.0,B00000C,0.4726982227420285
471.5,22.0,B00000C,0.4726982227420285
472.5,20.0,B00000C,0.4726982227420285
473.5,21.0,B00000C,0.4726982227420285
474.5,13.0,B00000C,0.4726982227420285
475.5,15.0,B00000C,0.4726982227420285
476.5,16.0,B00000C,0.4726982227420285
477.5,17.0,B00000C,0.4726982227420285
478.5,26.0,B00000C,0.4726982227420285
479.5,21.0,B00000C,0.4726982227420285
480.5,27.0,B00000C,0.4726982227420285
481.5,14.0,B00000C,0.4726982227420285
482.5,19.0,B00000C,0.4726982227420285
483.5,17.0,B00000C,0.4726982227420285
484.5,24.0,B00000C,0.4726982227420285
485.5,20.0,B00000C,0.4726982227420285
486.5,25.0,B00000C,0.4726982227420285
487.5,24.0,B00000C,0.4726982227420285
488.5,18.0,B00000C,0.4726982227420285
489.5,20.0,B00000C,0.4726982227420285
490.5,25.0,B00000C,0.4726982227420285
491.5,24.0,B00000C,0.4726982227420285
492.5,13.0,B00000C,0.4726982227420285
493.5,16.0,B00000C,0.4726982227420285
494.5,17.0,B00000C,0.4726982227420285
495.5,17.0,B00000C,0.4726982227420285
496.5,21.0,B00000C,0.4726982227420285
497.5,8.0,B00000C,0.4726982227420285
498.5,21.0,B00000C,0.4726982227420285
499.5,19.0,B00000C,0.4726982227420285
500.5,19.0,B00000C,0.4726982227420285
501.5,23.0,B00000C,0.4726982227420285
502.5,23.0,B00000C,0.4726982227420285
503.5,24.0,B00000C,0.4726982227420285
504.5,15.0,B00000C,0.4726982227420285
505.5,21.0,B00000C,0.4726982227420285
506.5,21.0,B00000C,0.4726982227420285
507.5,26.0,B00000C,0.4726982227420285
508.5,15.0,B00000C,0.4726982227420285
509.5,34.0,B00000C,0.4726982227420285
510.5,54.0,B00000C,0.4726982227420285
511.5,42.0,B00000C,0.4726982227420285
512.5,30.0,B00000C,0.4726982227420285
513.5,27.0,B00000C,0.4726982227420285
514.5,20.0,B00000C,0.4726982227420285
515.5,16.0,B00000C,0.4726982227420285
516.5,13.0,B00000C,0.4726982227420285
517.5,25.0,B00000C,0.4726982227420285
518.5,21.0,B00000C,0.4726982227420285
519.5,17.0,B00000C,0.4726982227420285
520.5,14.0,B00000C,0.4726982227420285
521.5,16.0,B00000C,0.4726982227420285
522.5,19.0,B00000C,0.4726982227420285
523.5,14.0,B00000C,0.4726982227420285
524.5,18.0,B00000C,0.4726982227420285
525.5,13.0,B00000C,0.4726982227420285
526.5,15.0,B00000C,0.4726982227420285
527.5,22.0,B00000C,0.4726982227420285
528.5,16.0,B00000C,0.4726982227420285
529.5,18.0,B00000C,0.4726982227420285
530.5,13.0,B00000C,0.4726982227420285
531.5,16.0,B00000C,0.4726982227420285
532.5,11.0,B00000C,0.4726982227420285
533.5,18.0,B00000C,0.4726982227420285
534.5,13.0,B00000C,0.4726982227420285
535.5,15.0,B00000C,0.4726982227420285
536.5,12.0,B00000C,0.4726982227420285
537.5,14.0,B00000C,0.4726982227420285
538.5,17.0,B00000C,0.4726982227420285
539.5,17.0,B00000C,0.4726982227420285
540.5,17.0,B00000C,0.4726982227420285
541.5,14.0,B00000C,0.4726982227420285
542.5,15.0,B00000C,0.4726982227420285
543.5,12.0,B00000C,0.4726982227420285
544.5,14.0,B00000C,0.4726982227420285
545.5,20.0,B00000C,0.4726982227420285
546.5,20.0,B00000C,0.4726982227420285
547.5,22.0,B00000C,0.4726982227420285
548.5,8.0,B00000C,0.4726982227420285
549.5,17.0,B00000C,0.4726982227420285
